,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,8.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,29.0,0.0,12.0,0.0,0.0,0.0
bibletime.csv,7.0,0.0,1.0,1.0,1.0,12.0,3.0,0.0,0.0,47.0,0.0,21.0,1.0,2.0,0.0
boost.csv,7.0,5.0,0.0,2.0,0.0,13.0,1.0,1.0,1.0,32.0,0.0,21.0,1.0,4.0,0.0
doomlegacy.csv,7.0,4.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,47.0,0.0,14.0,1.0,4.0,0.0
gpac.csv,0.0,3.0,0.0,1.0,0.0,10.0,3.0,3.0,2.0,15.0,0.0,15.0,1.0,3.0,0.0
kftpgrabber.csv,6.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,67.0,0.0,0.0,0.0,0.0,2.0
nativeclient.csv,1.0,0.0,0.0,3.0,1.0,5.0,2.0,2.0,0.0,25.0,0.0,7.0,2.0,0.0,0.0
netatalk.csv,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,3.0,1.0,0.0,1.0
open-ms.csv,5.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,1.0,52.0,0.0,0.0,1.0,2.0,0.0
openmsx.csv,2.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,38.0,0.0,14.0,3.0,3.0,0.0
rosegarden.csv,0.0,5.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,21.0,0.0,5.0,1.0,3.0,6.0
rsyslog.csv,9.0,0.0,0.0,9.0,0.0,5.0,3.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0
sandiaportals.csv,10.0,1.0,0.0,1.0,1.0,12.0,7.0,1.0,0.0,60.0,0.0,11.0,1.0,0.0,0.0
xmoto.csv,3.0,4.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,32.0,0.0,9.0,0.0,1.0,0.0
xqilla.csv,360.0,49.0,102.0,111.0,396.0,91.0,51.0,158.0,105.0,0.0,79.0,436.0,79.0,70.0,248.0
