,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.72,0.64,0.33,0.6,0.73,0.69,0.71,0.69
etics.csv,0.71,0.65,0.18,0.61,0.78,0.4,0.71,0.78
genecys.csv,0.37,0.37,0.46,0.38,0.72,0.41,0.48,0.28
kftpgrabber.csv,0.1,0.52,0.12,0.3,0.43,0.23,0.6,0.79
kvs.csv,0.5,0.11,0.72,0.34,0.02,0.46,0.43,0.2
mcore3d.csv,0.27,0.67,0.59,0.42,0.37,0.17,0.55,0.56
ogrehg.csv,0.57,0.62,0.23,0.68,0.76,0.53,0.76,0.68
projecteqemu.csv,0.66,0.45,0.12,0.54,0.57,0.37,0.74,0.65
