,f1,g,recall,precision,pf,wins
alembik.csv,0.22,0.16,0.13,0.64,0.11,0
arsenal-1.csv,0.33999999999999997,0.275,0.31,0.625,0.22999999999999998,4
barracudamvc.csv,0.61,0.27,0.9450000000000001,0.445,0.93,5
irplus.csv,0.56,0.55,0.615,0.545,0.425,8
lite.csv,0.45999999999999996,0.375,0.33,0.505,0.36,3
mevenide.csv,0.285,0.22499999999999998,0.195,0.62,0.16,1
ontopia.csv,0.44,0.435,0.6699999999999999,0.48,0.585,6
openintents.csv,0.605,0.575,0.67,0.575,0.51,9
ta3d.csv,0.39,0.35,0.325,0.525,0.31,2
tweetsharp.csv,0.525,0.5,0.51,0.485,0.485,7
