,f1,g,recall,precision,pf,wins
amygdala.csv,0.41,0.36,0.315,0.475,0.22,5
avifile.csv,0.425,0.41500000000000004,0.595,0.385,0.525,3
delphilhlplib.csv,0.4,0.41500000000000004,0.38,0.51,0.28500000000000003,6
fluidium.csv,0.13,0.11000000000000001,0.09000000000000001,0.28500000000000003,0.10500000000000001,0
gnome-jabber.csv,0.545,0.6,0.65,0.515,0.45999999999999996,13
ipfilter.csv,0.505,0.345,0.87,0.395,0.845,2
jparsec.csv,0.5900000000000001,0.47,0.81,0.45499999999999996,0.75,10
loki-lib.csv,0.495,0.39,0.52,0.5,0.315,11
mumble.csv,0.48,0.385,0.625,0.495,0.42000000000000004,9
opengs.csv,0.48,0.475,0.52,0.5,0.33499999999999996,12
owfs.csv,0.58,0.49,0.69,0.42,0.67,8
rectracker.csv,0.58,0.265,0.975,0.41000000000000003,0.9299999999999999,4
rockbox.csv,0.44999999999999996,0.39,0.385,0.575,0.29500000000000004,7
zealos.csv,0.33499999999999996,0.39,0.37,0.4,0.39,1
