,recall,precision,pf,pci_20,ifa,wins
amygdala.csv,0.315,0.475,0.22,0.52,1.5,8
avifile.csv,0.595,0.385,0.525,0.64,2.5,4
delphilhlplib.csv,0.38,0.51,0.28500000000000003,0.62,1.0,13
fluidium.csv,0.09000000000000001,0.28500000000000003,0.10500000000000001,0.585,2.0,2
gnome-jabber.csv,0.65,0.515,0.45999999999999996,0.485,2.0,6
ipfilter.csv,0.87,0.395,0.845,0.515,3.0,1
jparsec.csv,0.81,0.45499999999999996,0.75,0.43,1.0,5
loki-lib.csv,0.52,0.5,0.315,0.51,2.0,7
mumble.csv,0.625,0.495,0.42000000000000004,0.42,0.5,9
opengs.csv,0.52,0.5,0.33499999999999996,0.555,1.5,10
owfs.csv,0.69,0.42,0.67,0.42,1.0,3
rectracker.csv,0.975,0.41000000000000003,0.9299999999999999,0.42,2.5,0
rockbox.csv,0.385,0.575,0.29500000000000004,0.45,0.5,12
zealos.csv,0.37,0.4,0.39,0.69,1.0,11
