,0,1,2,3,4,5,6,7,8
moast.csv,0.33,0.33,0.165,0.67,0.33,0.33,0.67,0.33,0.165
chrysalis.csv,0.08,0.26,0.14500000000000002,0.185,0.26,0.14500000000000002,0.38,0.26,0.14500000000000002
cortex-vfx.csv,0.84,0.375,0.195,0.49,0.375,0.195,0.5,0.375,0.195
l2j.csv,0.5349999999999999,0.195,0.38,0.88,0.195,0.405,0.0,0.195,0.33499999999999996
geogebra.csv,0.0,0.13,0.21000000000000002,0.03,0.13,0.245,0.065,0.13,0.225
ffigo.csv,0.75,0.0,0.4,0.0,0.0,0.45,0.0,0.0,0.325
autowikibrowser.csv,0.4,0.365,0.265,0.30000000000000004,0.365,0.265,0.30000000000000004,0.365,0.265
gstreamer.csv,0.17,0.0,0.36,0.655,0.0,0.345,0.035,0.0,0.365
quantlib.csv,0.3,0.0,0.265,0.3,0.0,0.2,0.10500000000000001,0.0,0.155
skia.csv,0.625,0.125,0.4,0.225,0.125,0.225,0.45,0.125,0.30000000000000004
jruby.csv,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
chaosrts.csv,0.0,0.5,0.75,1.0,0.5,0.5,0.5,0.5,0.5
mplayer-ce.csv,1.0,0.09,0.405,1.0,0.09,0.42,0.2,0.09,0.395
biopax.csv,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
linux-ntfs.csv,0.67,0.0,0.335,0.33,0.0,0.33,0.33,0.0,0.165
growl-for-windows.csv,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.5
synecdoche.csv,0.45,0.0,0.375,0.675,0.0,0.375,0.25,0.0,0.375
rcp-company-uibindings.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tweetsharp.csv,0.25,0.0,1.0,0.0,0.0,1.0,0.75,0.0,1.0
elateportal.csv,,,,,,,,,
sandiaportals.csv,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
biodwh.csv,0.0,0.14,0.14,0.06,0.14,0.14,0.06,0.14,0.14
trinitycore.csv,0.38,0.31999999999999995,0.31999999999999995,0.265,0.31999999999999995,0.35,0.41,0.31999999999999995,0.31999999999999995
zemljanka.csv,,,,,,,,,
tango-cs.csv,0.38,0.43,0.31,0.71,0.43,0.38,0.71,0.43,0.38
buddata-ebxml-registry.csv,,,,,,,,,
javaprofiler.csv,0.25,0.0,0.41500000000000004,0.0,0.0,0.33,0.25,0.0,0.33
fluent-nhibernate.csv,0.15,0.15,0.09,0.09,0.15,0.12,0.15,0.15,0.09
olex2.csv,0.0,0.14,0.29,0.14,0.14,0.29,0.29,0.14,0.33499999999999996
