,rsyslog.csv,acegisecurity.csv,openxava.csv,vars-redux.csv,wow-qrsk.csv,ppcboot.csv,gnupdate.csv,repositorium.csv,ultimairis.csv,xqilla.csv,wxstudio.csv,les-indemodables.csv,simplewebservices.csv,biopax.csv
acegisecurity.csv,1.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,35.0,0.0,0.0,1.0,0.0
biopax.csv,3.0,7.0,33.0,2.0,25.0,0.0,2.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0
gnupdate.csv,1.0,6.0,48.0,3.0,69.0,0.0,0.0,22.0,1.0,24.0,0.0,5.0,0.0,2.0
les-indemodables.csv,3.0,7.0,31.0,2.0,24.0,0.0,6.0,1.0,4.0,17.0,17.0,0.0,2.0,1.0
openxava.csv,0.0,4.0,0.0,0.0,86.0,0.0,16.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0
ppcboot.csv,3.0,5.0,33.0,2.0,36.0,0.0,2.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0
repositorium.csv,1.0,0.0,19.0,4.0,47.0,1.0,105.0,2.0,2.0,34.0,0.0,6.0,0.0,0.0
rsyslog.csv,0.0,7.0,32.0,0.0,27.0,1.0,3.0,2.0,0.0,55.0,0.0,3.0,0.0,0.0
simplewebservices.csv,4.0,4.0,9.0,3.0,69.0,0.0,2.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0
ultimairis.csv,4.0,7.0,33.0,0.0,20.0,0.0,2.0,1.0,0.0,119.0,9.0,1.0,0.0,1.0
vars-redux.csv,1.0,4.0,31.0,0.0,2.0,0.0,4.0,7.0,3.0,25.0,4.0,0.0,1.0,0.0
wow-qrsk.csv,0.0,0.0,18.0,1.0,19.0,0.0,0.0,96.0,3.0,38.0,0.0,0.0,0.0,0.0
wxstudio.csv,4.0,5.0,6.0,2.0,63.0,0.0,0.0,2.0,1.0,119.0,1.0,4.0,0.0,1.0
xqilla.csv,0.0,15.0,0.0,1.0,14.0,3.0,12.0,31.0,0.0,1.0,0.0,0.0,3.0,1.0
