,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.31,0.4,0.82,0.19,0.21,0.15,0.62,0.48,0.47,0.22,0.9,0.76,0.52,0.45,0.65,0.58
customsagetv.csv,0.5,0.63,0.0,0.57,0.3,0.1,0.62,0.0,0.25,0.34,0.9,1.0,0.62,0.5,0.61,0.9
fluidium.csv,0.67,0.67,0.0,0.16,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.45,0.5,0.71
guineu.csv,0.47,0.38,0.67,0.33,0.14,0.15,0.76,0.43,0.07,0.16,0.94,0.71,0.5,0.42,0.65,0.88
inkscape.csv,0.31,0.47,0.79,0.17,0.29,0.21,0.76,0.4,0.18,0.29,0.86,0.76,0.49,0.41,0.65,0.57
mpqc.csv,0.26,0.17,0.8,0.0,0.09,0.3,0.48,0.35,0.08,0.15,0.93,0.7,0.23,0.36,0.56,0.59
nsis.csv,0.27,0.33,0.83,0.12,0.13,0.21,0.52,0.3,0.19,0.24,1.0,0.83,0.48,0.32,0.62,0.75
octave.csv,0.25,0.4,1.0,0.21,0.32,0.13,0.81,0.39,0.05,0.21,0.9,0.89,0.43,0.43,0.7,0.08
owfs.csv,0.3,0.42,0.79,0.25,0.24,0.11,0.67,0.44,0.2,0.28,0.89,0.79,0.66,0.4,0.68,0.38
owlib.csv,0.4,0.58,0.95,0.19,0.24,0.05,0.62,0.57,0.32,0.3,0.95,0.86,0.64,0.44,0.67,0.54
pamguard.csv,0.3,0.45,0.95,0.27,0.28,0.16,0.68,0.48,0.33,0.3,0.9,1.0,0.53,0.5,0.73,0.34
prelude.csv,0.31,0.4,0.95,0.2,0.18,0.14,0.61,0.45,0.19,0.29,0.89,0.81,0.5,0.45,0.63,0.59
robocode.csv,0.4,0.52,1.0,0.33,0.18,0.13,0.69,0.63,0.2,0.37,0.92,0.75,0.49,0.48,0.67,0.56
uwom-server.csv,0.41,0.42,1.0,0.14,0.27,0.1,0.69,0.5,0.25,0.36,0.92,0.83,0.5,0.42,0.52,0.75
zengine.csv,0.31,0.4,0.91,0.16,0.18,0.16,0.57,0.45,0.2,0.26,0.92,0.97,0.51,0.34,0.64,0.56
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
