,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.78,0.83,0.5,0.64,0.87,0.57,0.74,0.49,0.77
empserver.csv,0.61,0.73,0.9,0.73,0.45,0.6,0.56,0.78,0.69
enlightenment.csv,1.0,1.0,1.0,0.48,1.0,0.99,1.0,1.0,1.0
ildjit.csv,0.76,0.41,0.94,0.82,0.82,0.88,0.96,0.75,0.79
jfreereport.csv,0.89,0.98,0.61,0.8,0.89,0.7,0.83,0.77,0.95
lufa-lib.csv,0.87,0.72,0.57,0.68,0.82,0.69,0.46,0.56,0.95
pcsx2.csv,0.66,0.91,0.59,0.61,0.67,0.46,0.83,0.89,0.64
psycle.csv,0.5,0.88,0.64,0.7,0.61,0.63,0.74,0.84,0.69
wikipediardware.csv,0.56,0.85,1.0,0.67,0.97,0.79,0.99,0.99,0.32
