,0,1,2,3,4,5
bl-toolkit.csv,[0.73],[0.6],[0.86],[0.6],[0.86],[0.6]
opengs.csv,[0.35],[0.5],[0.43],[0.5],[0.25],[0.5]
patterntesting.csv,[0.55],[0.5],[0.55],[0.5],[0.55],[0.5]
gzigzag.csv,[0.62],[0.0],[0.56],[0.0],[0.56],[0.0]
fw4spl.csv,[0.29],[0.0],[0.39],[0.0],[0.36],[0.0]
phet.csv,[0.4],[0.47],[0.54],[0.47],[0.42],[0.47]
gnukeda.csv,[0.67],[0.75],[0.67],[0.75],[0.67],[0.75]
jaxen.csv,[0.0],[1.0],[0.2],[1.0],[0.2],[1.0]
unimrcp.csv,[0.5],[0.86],[0.5],[0.86],[0.53],[0.86]
enlightenment.csv,[0.79],[0.84],[0.77],[0.84],[0.8],[0.84]
tokratan.csv,[0.0],[0.0],[0.0],[0.0],[0.15],[0.0]
opensim4opencog.csv,[0.4],[0.0],[0.35],[0.0],[0.35],[0.0]
rsyslog.csv,[0.89],[0.89],,,,
qlc.csv,[0.25],[0.0],[0.25],[0.0],[0.25],[0.0]
lockss.csv,[0.29],[0.0],[0.15],[0.0],[0.15],[0.0]
nicepress.csv,[0.5],[0.5],[0.4],[0.5],[0.17],[0.5]
scenemonitor.csv,[0.0],[0.0],[0.29],[0.0],[0.29],[0.0]
wxlua.csv,[0.2],[0.95],[0.95],[0.95],[0.95],[0.95]
blue-c.csv,[1.0],[0.8],[0.67],[0.8],[0.5],[0.8]
tcl.csv,[0.77],[0.73],[0.77],[0.73],[0.77],[0.73]
etherboot.csv,[0.25],[0.33],[0.22],[0.33],[0.2],[0.33]
pustefix.csv,[0.4],[0.0],[0.5],[0.0],[0.5],[0.0]
haggle.csv,[0.62],[0.8],[0.5],[0.8],[0.67],[0.8]
jmonkeyengine.csv,[0.6],[0.5],[0.6],[0.5],[0.6],[0.5]
officefloor.csv,[0.06],[0.0],[0.08],[0.0],[0.06],[0.0]
fluidium.csv,[0.5],[0.5],[0.75],[0.5],[0.75],[0.5]
aufs.csv,[0.4],[0.67],[0.43],[0.67],[0.4],[0.67]
cuberok.csv,[0.67],[0.33],[0.67],[0.33],[0.67],[0.33]
vienna-add-in.csv,[0.82],[0.74],[0.31],[0.74],[0.82],[0.74]
ivataopenportal.csv,[0.46],[0.64],[0.57],[0.64],[0.62],[0.64]
decidr.csv,[0.78],[0.84],[0.78],[0.84],[0.76],[0.84]
mptvseries.csv,[0.0],[0.67],[0.0],[0.67],[0.33],[0.67]
planeshift.csv,[0.85],[0.82],[0.8],[0.82],[0.86],[0.82]
phonon-vlc-mplayer.csv,[0.35],[0.6],[0.38],[0.6],[0.38],[0.6]
jgnash.csv,[0.29],[0.0],[0.33],[0.0],[0.33],[0.0]
nassp.csv,[0.67],[1.0],[0.29],[1.0],[0.29],[1.0]
mediate.csv,[0.6],[0.4],[0.44],[0.4],[0.6],[0.4]
arcallians.csv,[0.8],[0.6],[0.86],[0.6],[0.8],[0.6]
webdriver.csv,[0.57],[0.33],[0.62],[0.33],[0.62],[0.33]
jsr308-langtools.csv,[0.67],[0.86],[0.89],[0.86],[1.0],[0.86]
boost-sandbox.csv,[0.0],[0.82],[0.85],[0.82],[0.85],[0.82]
mvnforum.csv,[0.33],[0.0],[0.29],[0.0],[0.5],[0.0]
tolven.csv,[0.5],[0.67],[0.46],[0.67],[0.38],[0.67]
voms.csv,[0.6],[0.0],[0.4],[0.0],[0.55],[0.0]
onotoa.csv,[0.62],[0.88],[0.88],[0.88],[0.94],[0.88]
jguard.csv,[0.5],[0.57],[0.44],[0.57],[0.36],[0.57]
yale.csv,[0.27],[0.0],[0.3],[0.0],[0.28],[0.0]
jmol.csv,[0.91],[0.87],[0.87],[0.87],[0.87],[0.87]
mscore.csv,[0.4],[0.64],[0.42],[0.64],[0.65],[0.64]
hydrogen.csv,[0.55],[0.0],[0.4],[0.0],[0.4],[0.0]
sbml.csv,[0.8],[0.8],[0.77],[0.8],[0.71],[0.8]
thrust.csv,[0.25],[0.0],[0.25],[0.0],[0.25],[0.0]
yaprm.csv,[0.5],[0.33],[0.55],[0.33],[0.55],[0.33]
continuum-ide.csv,[0.57],[0.0],[0.67],[0.0],[0.67],[0.0]
gpac.csv,[0.55],[0.71],[0.8],[0.71],[0.71],[0.71]
e-bio-flow.csv,[0.4],[0.29],[0.0],[0.29],[0.36],[0.29]
jbasic.csv,[0.4],[0.62],[0.78],[0.62],[0.78],[0.62]
aztec.csv,[0.07],[0.0],[0.17],[0.0],[0.17],[0.0]
sylpheed-claws.csv,[0.7],[0.67],[0.59],[0.67],[0.55],[0.67]
stuproa-cims.csv,[0.38],[0.73],[0.42],[0.73],[0.5],[0.73]
apertium.csv,[0.29],[0.29],[0.22],[0.29],[0.22],[0.29]
fm-classic.csv,[0.0],[0.0],[0.0],[0.0],[0.22],[0.0]
smarttag.csv,[0.57],[0.0],[0.75],[0.0],[0.67],[0.0]
pamguard.csv,[0.75],[0.4],[0.71],[0.4],[0.67],[0.4]
