,wow-qrsk.csv,m-a-d-n-e-s-s.csv,kindb.csv,kftpgrabber.csv,netatalk.csv,illumination.csv,quickfast.csv
illumination.csv,0.0,489.0,0.0,98.5,281.5,280.0,98.5
kftpgrabber.csv,659.0,166.0,21.5,98.5,79.5,430.5,98.5
kindb.csv,3337.0,91.5,97.5,98.5,176.0,260.5,98.5
m-a-d-n-e-s-s.csv,286.5,193.0,97.5,98.5,281.5,260.5,96.5
netatalk.csv,3985.5,195.5,97.5,98.5,281.5,384.0,98.5
quickfast.csv,7836.0,588.0,97.5,98.5,281.5,386.5,98.5
wow-qrsk.csv,750.0,387.5,0.0,93.5,281.5,385.5,66.5
