,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.61,0.92,0.99,0.89,0.97,0.97,0.77,0.59
apolloplayer.csv,0.56,0.57,0.38,0.91,0.55,0.49,0.41,0.91
k3d.csv,0.55,0.83,0.75,0.65,0.96,0.78,0.0,0.45
keyczar.csv,0.59,0.0,0.0,0.82,0.95,0.91,0.0,0.39
kowari.csv,0.45,0.72,0.96,0.41,0.63,0.54,0.68,0.47
redshell.csv,0.98,0.97,0.43,0.75,0.56,0.4,0.65,0.94
rtb-team.csv,0.88,0.58,0.96,0.5,0.96,0.95,0.92,0.7
