,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,ingex.csv,power-architect.csv,ambulant.csv,opendvr.csv,icescrum.csv
ambulant.csv,12.0,1.0,0.0,11.0,1.0,1.0,0.0,4.0,61.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0
apertium.csv,5.0,2.0,0.0,7.0,3.0,5.0,0.0,0.0,13.0,0.0,1.0,3.0,1.0,0.0,3.0,74.0,0.0
beast-mcmc.csv,1.0,0.0,0.0,9.0,1.0,0.0,0.0,5.0,33.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0
cuberok.csv,3.0,4.0,0.0,26.0,0.0,0.0,0.0,1.0,25.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0
icescrum.csv,6.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,25.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,0.0
ingex.csv,13.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,18.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0
jbasic.csv,7.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
jgnash.csv,0.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,4.0,1.0,1.0,6.0,7.0,1.0
jrefactory.csv,9.0,1.0,1.0,11.0,1.0,1.0,0.0,5.0,55.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,3.0
jsecurity.csv,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,25.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0
libopenmetaverse.csv,12.0,1.0,0.0,11.0,1.0,0.0,0.0,4.0,68.0,0.0,6.0,3.0,3.0,0.0,2.0,0.0,3.0
mobicents.csv,6.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0
opendvr.csv,7.0,0.0,5.0,3.0,4.0,1.0,1.0,3.0,16.0,0.0,1.0,6.0,2.0,0.0,8.0,0.0,3.0
openefm.csv,7.0,0.0,0.0,15.0,0.0,3.0,0.0,3.0,37.0,0.0,2.0,5.0,2.0,0.0,4.0,1.0,1.0
power-architect.csv,7.0,0.0,2.0,18.0,1.0,0.0,1.0,3.0,54.0,1.0,7.0,3.0,3.0,0.0,2.0,0.0,3.0
sidekar.csv,241.0,0.0,88.0,207.0,0.0,70.0,508.0,2.0,169.0,128.0,82.0,53.0,78.0,67.0,106.0,0.0,50.0
yarp0.csv,48.0,1.0,8.0,6.0,4.0,0.0,0.0,7.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,6.0
