,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.66,0.98,0.64,0.65,0.54,0.63,0.63,0.56,0.54
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.32,0.22,0.35,0.28,0.5,0.45,0.22,0.86,0.53
ngl.csv,0.64,0.41,0.53,0.72,0.44,0.98,0.47,0.61,0.52
nutz.csv,0.94,0.64,0.41,0.67,0.65,0.58,0.66,0.41,0.59
ossim.csv,0.0,0.0,1.0,0.0,0.0,0.01,0.06,0.04,0.0
qmmp.csv,0.68,0.66,0.69,0.66,0.39,0.65,0.97,0.51,0.62
rcp-company-uibindings.csv,0.65,0.58,0.38,0.49,0.44,0.45,0.68,0.56,1.0
v8.csv,0.59,0.17,0.37,0.24,0.98,0.2,0.09,0.05,0.52
