,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.56,0.0,0.65,0.58,0.38,0.39,0.31,0.42,0.2
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.66,0.45,0.35,0.49,0.38,0.48,0.48,0.04,0.7
ngl.csv,0.53,0.28,0.29,0.37,0.77,0.01,0.19,0.57,0.2
nutz.csv,0.0,0.47,0.88,0.71,0.46,0.66,0.31,0.86,0.2
ossim.csv,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
qmmp.csv,0.53,0.36,0.56,0.55,0.85,0.48,0.03,0.78,0.4
rcp-company-uibindings.csv,0.55,0.78,0.89,0.84,0.85,0.85,0.61,0.77,0.0
v8.csv,0.74,0.96,0.89,0.94,0.08,0.95,0.98,0.99,0.7
