,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.45,0.99,0.13,0.02,0.68,0.64,0.64,0.36,0.66
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.2,0.23,0.09,0.01,0.64,0.47,0.23,0.85,0.77
ngl.csv,0.44,0.44,0.16,0.03,0.69,0.98,0.53,0.36,0.64
nutz.csv,0.96,0.62,0.12,0.02,0.79,0.63,0.67,0.32,0.7
ossim.csv,0.0,0.0,1.0,0.0,0.0,0.02,0.09,0.06,0.01
qmmp.csv,0.47,0.64,0.15,0.02,0.76,0.66,0.97,0.32,0.76
rcp-company-uibindings.csv,0.44,0.68,0.12,0.02,0.9,0.69,0.69,0.37,1.0
v8.csv,0.43,0.65,0.1,0.02,1.0,0.66,0.64,0.35,0.77
