,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.55,0.16,0.8,0.44,0.83,0.41,0.94,0.87
cities3d.csv,0.41,0.28,0.0,0.14,0.08,0.09,0.42,0.37
img-browse-sort.csv,0.56,0.19,0.77,0.61,0.3,0.62,0.85,0.64
levent.csv,0.68,0.2,0.78,0.61,0.73,0.62,0.95,0.61
pnotepad.csv,0.69,0.19,0.73,0.67,0.51,0.38,0.91,0.92
selenium.csv,0.7,0.26,0.59,0.6,0.36,0.43,0.88,0.57
somap.csv,0.57,0.16,0.8,0.55,0.83,0.44,0.91,0.84
xemeiah.csv,0.67,0.27,0.59,0.75,0.4,0.44,0.79,0.67
