,recall,precision,pf,wins
bwapi.csv,0.87,0.37,0.81,0
co-ode-owl-plugins.csv,0.64,0.54,0.28,16
exl.csv,0.93,0.36,0.77,5
firebreath.csv,0.8,0.38,0.72,4
irplus.csv,0.47,0.35,0.37,8
jasperreports.csv,0.0,0.0,0.0,2
javaprofiler.csv,0.56,0.4,0.39,10
konversation.csv,0.1,0.67,0.02,18
lazarus-ccr.csv,0.72,0.33,0.64,3
linuxsh.csv,0.22,0.62,0.08,17
migen.csv,0.39,0.45,0.23,12
moviesandbox.csv,0.38,0.54,0.17,15
mvnforum.csv,0.26,0.4,0.21,11
nebuladevice.csv,0.12,0.24,0.11,6
ontomorphtab.csv,0.64,0.38,0.43,9
opengs.csv,0.4,0.5,0.18,14
scite-ru.csv,0.74,0.4,0.59,7
tokratan.csv,0.08,0.52,0.06,13
xuggle.csv,0.52,0.35,0.59,1
