,recall,precision,pf,wins
dspace-gsoc.csv,0.73,0.475,0.38,12
fbmanager.csv,0.0,0.0,0.0,1
fido.csv,0.0,0.0,0.005,0
fityk.csv,0.64,0.445,0.5700000000000001,6
fleet-simulator.csv,0.925,0.495,0.81,5
google-caja.csv,0.885,0.46499999999999997,0.715,7
hibernate.csv,0.625,0.54,0.37,13
itext.csv,0.8200000000000001,0.525,0.625,10
k3b.csv,0.725,0.42500000000000004,0.74,3
megameknet.csv,0.745,0.455,0.67,4
myfaces.csv,0.505,0.665,0.2,17
ninject.csv,0.41000000000000003,0.49,0.265,11
ondex.csv,0.34,0.6,0.18,15
paintown.csv,0.895,0.42000000000000004,0.89,2
poormans.csv,0.245,0.5700000000000001,0.09,16
powerfolder.csv,0.405,0.52,0.20500000000000002,14
smartgwt.csv,0.64,0.39,0.445,8
triplea.csv,0.765,0.51,0.58,9
