,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.33,0.69,0.41,0.02
jajuk.csv,0.01,0.43,0.56,0.65
vapor.csv,0.05,0.04,0.01,0.04
zorannt.csv,0.27,0.0,0.66,0.94
