,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.69,0.58,0.57,0.99
jajuk.csv,0.97,0.73,0.53,0.53
vapor.csv,0.09,0.0,0.87,0.12
zorannt.csv,0.44,0.93,0.5,0.24
