,f1,g,recall,precision,pf,wins
all-plasm.csv,0.46499999999999997,0.535,0.555,0.48,0.345,13
archive-crawler.csv,0.445,0.48,0.435,0.525,0.21000000000000002,9
customwars.csv,0.43,0.47,0.44,0.54,0.225,8
gbif-providertoolkit.csv,0.45499999999999996,0.535,0.615,0.41000000000000003,0.475,4
gss.csv,0.5,0.605,0.765,0.41000000000000003,0.59,12
heekscad.csv,0.52,0.64,0.655,0.45,0.42500000000000004,17
ikvm.csv,0.38,0.445,0.605,0.335,0.63,1
jaxen.csv,0.51,0.475,0.78,0.38,0.805,2
jcae.csv,0.385,0.39,0.345,0.545,0.19,3
levent.csv,0.435,0.575,0.84,0.41000000000000003,0.5700000000000001,13
nicepress.csv,0.46499999999999997,0.56,0.645,0.39,0.475,5
pnotepad.csv,0.53,0.61,0.795,0.395,0.64,12
qcad2.csv,0.525,0.565,0.605,0.45,0.495,6
qedo.csv,0.16,0.2,0.17,0.20500000000000002,0.445,0
quarkplusplus.csv,0.5,0.56,0.635,0.42000000000000004,0.46499999999999997,7
sigil.csv,0.445,0.61,0.635,0.445,0.32,16
xcsoar.csv,0.49,0.5549999999999999,0.64,0.41500000000000004,0.415,10
xuggle.csv,0.49,0.6,0.6799999999999999,0.42000000000000004,0.485,15
