,f1,g,recall,precision,pf,wins
applet2app.csv,0.595,0.65,0.73,0.55,0.43,10
autowikibrowser.csv,0.555,0.665,0.685,0.68,0.41000000000000003,12
cities3d.csv,0.31,0.29000000000000004,0.25,0.5,0.135,0
kmatplot.csv,0.475,0.44499999999999995,0.405,0.59,0.27,4
libarchive.csv,0.6,0.64,0.73,0.565,0.515,8
lphant.csv,0.6499999999999999,0.645,0.72,0.63,0.455,13
mob-sen-plat.csv,0.575,0.61,0.745,0.49,0.455,7
mscore.csv,0.62,0.63,0.81,0.54,0.645,6
pidgin.csv,0.56,0.66,0.705,0.56,0.45999999999999996,9
quickfast.csv,0.575,0.535,0.835,0.435,0.785,3
raygina.csv,0.43,0.365,0.345,0.525,0.25,1
riff-evolve.csv,0.555,0.615,0.595,0.665,0.3,11
upp-mirror.csv,0.42,0.46499999999999997,0.435,0.52,0.335,2
wishmaster.csv,0.45499999999999996,0.45999999999999996,0.425,0.655,0.20500000000000002,5
