,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.75,0.87,0.72,0.66
jajuk.csv,0.78,0.87,0.68,0.81
vapor.csv,0.84,1.0,0.56,0.69
zorannt.csv,0.51,0.7,0.6,0.54
