,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv
autoopencas.csv,0.88,0.97,0.88,0.97
pcgen.csv,0.54,0.51,0.54,0.59
selenium.csv,0.52,0.76,0.43,0.48
tolven.csv,0.74,0.51,0.58,0.6
