,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.98,0.42,0.94,0.65,0.0,0.88
chaperon.csv,0.01,0.0,0.02,0.0,0.0,0.03
mule.csv,0.0,0.02,0.31,0.12,0.0,0.24
nunit.csv,0.12,0.03,0.34,0.27,0.25,0.01
springside.csv,0.62,0.01,0.83,0.56,0.5,0.55
swtfox.csv,0.38,0.8,0.0,0.75,0.5,0.49
