,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.75,0.6,0.43,0.21,1.0,0.34
chaperon.csv,0.03,0.0,0.0,1.0,0.0,0.09
mule.csv,0.98,0.18,0.24,0.0,0.55,0.4
nunit.csv,0.42,0.24,0.37,0.0,0.56,0.92
springside.csv,0.69,0.99,0.39,0.06,0.78,0.39
swtfox.csv,0.51,0.43,0.99,0.05,0.43,0.27
