,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.61,0.49,0.31,0.11,1.0,0.21
chaperon.csv,0.67,0.0,0.0,1.0,0.0,0.29
mule.csv,1.0,0.71,0.29,0.0,1.0,0.35
nunit.csv,0.79,0.7,0.39,0.0,0.96,0.97
springside.csv,0.65,0.98,0.3,0.04,0.95,0.27
swtfox.csv,0.63,0.31,1.0,0.03,0.89,0.19
