,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.72,0.19,0.0,0.0,0.54,0.0,0.24,1.0,0.47
galaxium.csv,0.09,0.04,0.26,0.16,0.98,0.24,0.59,0.39,0.58
jython.csv,0.35,0.2,1.0,0.26,0.35,0.5,0.54,0.23,0.23
ninject.csv,0.09,0.0,0.13,0.0,0.45,0.35,0.28,0.36,0.83
ondex.csv,0.24,0.09,0.67,0.2,0.17,0.16,1.0,0.35,0.45
opentibia.csv,1.0,0.21,0.05,0.52,0.7,0.38,0.38,0.63,0.45
power-architect.csv,0.46,0.33,0.0,0.36,0.43,0.98,0.51,0.0,0.69
unbvision.csv,0.49,0.16,0.67,0.97,0.45,0.24,0.31,0.5,0.69
x-ray-mule.csv,0.22,1.0,0.0,0.33,0.04,0.02,0.21,0.0,0.23
