,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.56,0.9,0.67,0.88,0.83,1.0,0.93,0.0,0.84,1.0,0.75,0.95,1.0,1.0,0.8,0.91,0.4
checker-framework.csv,0.57,0.87,0.83,0.78,0.91,0.85,0.58,0.68,0.08,1.0,0.79,0.67,0.78,1.0,1.0,0.76,0.47
cme.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ctrlr.csv,0.93,1.01,1.0,0.87,1.0,1.0,0.94,0.94,1.01,1.0,0.86,1.0,0.96,0.05,0.82,0.98,1.0
fontforge.csv,0.67,0.44,0.56,0.65,0.57,0.68,0.79,0.61,0.5,0.0,0.67,0.57,0.83,0.78,0.66,0.62,0.52
gusanos.csv,0.52,0.71,0.79,0.89,0.47,0.75,0.82,0.75,0.39,0.79,0.91,0.69,0.75,0.81,0.0,0.82,0.9
jvcl.csv,0.98,1.0,0.0,0.62,1.0,1.0,1.0,0.92,0.97,1.0,0.94,0.95,0.97,1.0,1.0,0.92,1.01
kwave.csv,0.58,0.64,0.69,0.57,0.59,0.93,0.0,0.7,0.35,0.78,0.51,0.59,0.79,0.66,0.57,0.71,0.38
liferea.csv,0.6,0.52,0.89,0.71,0.45,0.0,0.69,0.58,0.49,0.68,0.62,0.59,0.64,0.79,0.65,0.53,0.5
lockss.csv,0.96,1.0,0.82,1.01,0.82,0.85,1.0,0.96,0.77,0.92,0.94,0.0,0.96,1.01,0.93,0.89,1.0
magicwars.csv,0.93,1.0,0.92,1.0,0.87,1.0,1.0,0.96,0.98,1.0,0.11,0.96,0.87,1.0,1.0,0.9,0.92
psrchive.csv,0.96,0.0,0.66,0.67,0.82,1.0,0.94,0.89,0.83,0.75,0.86,0.78,1.0,1.0,0.89,0.68,0.33
pydev.csv,0.57,0.61,0.91,1.02,0.65,0.67,0.76,0.62,0.6,0.8,0.73,0.56,0.77,0.91,0.84,0.0,0.5
sarasvati.csv,0.73,1.0,0.85,0.86,0.0,0.92,0.83,0.96,0.77,1.0,0.86,0.95,0.76,1.0,1.01,0.74,0.35
stuproa-cims.csv,0.73,0.7,0.97,0.75,0.57,0.87,0.61,0.76,0.57,1.0,0.86,0.66,0.02,0.89,1.0,0.68,0.77
thout.csv,0.05,0.79,0.81,0.89,0.9,0.82,0.85,0.85,0.99,0.77,0.8,0.94,0.82,0.97,0.9,0.82,0.56
zact.csv,1.0,1.0,0.94,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.76,0.73,1.0,1.0,0.85,1.0
