,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.42,0.23,0.19,0.06,0.12,0.37,0.36,1.0,0.36,0.61,0.45,0.32,0.41,0.42,0.63,0.51,0.3
checker-framework.csv,0.44,0.16,0.2,0.09,0.08,0.25,0.45,0.38,0.96,0.0,0.33,0.3,0.33,0.0,0.0,0.47,0.26
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.11,0.0,0.0,0.09,0.0,0.0,0.12,0.1,0.0,0.0,0.22,0.0,0.07,0.98,0.31,0.05,0.0
fontforge.csv,0.36,0.41,0.24,0.13,0.17,0.42,0.24,0.41,0.42,1.0,0.43,0.36,0.25,0.35,0.5,0.53,0.24
gusanos.csv,0.46,0.31,0.17,0.1,0.2,0.41,0.33,0.36,0.5,0.44,0.48,0.33,0.37,0.28,1.0,0.48,0.1
jvcl.csv,0.04,0.0,1.0,0.15,0.0,0.0,0.0,0.12,0.1,0.0,0.12,0.08,0.05,0.0,0.0,0.14,0.0
kwave.csv,0.41,0.28,0.18,0.14,0.15,0.39,1.0,0.41,0.58,0.32,0.53,0.35,0.28,0.37,0.68,0.43,0.31
liferea.csv,0.39,0.35,0.18,0.1,0.24,1.0,0.31,0.43,0.42,0.6,0.46,0.35,0.39,0.26,0.53,0.56,0.24
lockss.csv,0.08,0.0,0.17,0.0,0.15,0.25,0.0,0.07,0.38,0.14,0.1,1.0,0.07,0.0,0.14,0.18,0.0
magicwars.csv,0.39,0.27,0.2,0.11,0.14,0.37,0.36,0.42,0.32,0.61,0.94,0.32,0.41,0.42,0.82,0.54,0.17
psrchive.csv,0.08,1.0,0.24,0.12,0.19,0.0,0.11,0.16,0.26,0.39,0.22,0.23,0.0,0.0,0.2,0.43,0.37
pydev.csv,0.47,0.33,0.19,0.0,0.22,0.33,0.27,0.4,0.35,0.47,0.38,0.39,0.28,0.13,0.33,1.0,0.24
sarasvati.csv,0.37,0.0,0.11,0.15,1.0,0.14,0.21,0.08,0.32,0.0,0.24,0.08,0.32,0.0,0.03,0.35,0.33
stuproa-cims.csv,0.35,0.26,0.18,0.11,0.25,0.33,0.39,0.43,0.4,0.61,0.38,0.37,0.99,0.17,0.82,0.55,0.2
thout.csv,0.98,0.21,0.18,0.1,0.12,0.3,0.31,0.35,0.28,0.58,0.42,0.31,0.41,0.42,0.7,0.46,0.26
zact.csv,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.31,0.0,0.0,0.4,0.0
