,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.35,0.14,0.11,0.04,0.07,0.23,0.22,1.0,0.22,0.44,0.33,0.19,0.26,0.26,0.67,0.35,0.18
checker-framework.csv,0.43,0.18,0.11,0.05,0.07,0.67,0.47,0.44,1.0,0.0,0.69,0.23,0.71,0.0,0.0,0.35,0.15
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.25,0.0,0.0,0.07,0.0,0.0,1.0,0.13,0.0,0.0,0.23,0.0,0.67,1.0,0.72,0.12,0.0
fontforge.csv,0.25,0.29,0.15,0.07,0.1,0.28,0.24,0.31,0.29,1.0,0.34,0.27,0.2,0.25,0.83,0.41,0.14
gusanos.csv,0.33,0.19,0.1,0.05,0.12,0.27,0.21,0.25,0.35,0.39,0.32,0.22,0.26,0.21,1.0,0.35,0.05
jvcl.csv,0.5,0.0,1.0,0.09,0.0,0.0,0.0,0.2,0.07,0.0,0.65,0.33,0.11,0.0,0.0,0.5,0.0
kwave.csv,0.3,0.18,0.11,0.08,0.09,0.24,1.0,0.29,0.5,0.46,0.47,0.25,0.22,0.32,0.77,0.34,0.19
liferea.csv,0.33,0.24,0.1,0.06,0.15,1.0,0.24,0.38,0.32,0.49,0.54,0.26,0.32,0.28,0.81,0.46,0.14
lockss.csv,0.25,0.0,0.15,0.0,0.12,0.67,0.0,0.25,1.0,0.5,0.45,1.0,0.67,0.0,0.83,0.5,0.0
magicwars.csv,0.24,0.16,0.11,0.06,0.07,0.23,0.22,0.27,0.19,0.44,1.0,0.19,0.27,0.26,0.7,0.37,0.09
psrchive.csv,0.25,1.0,0.17,0.06,0.2,0.0,0.5,0.21,0.16,0.86,0.4,0.16,0.0,0.0,0.67,0.6,0.23
pydev.csv,0.48,0.27,0.1,0.0,0.15,0.29,0.19,0.3,0.29,0.4,0.61,0.26,0.23,0.2,0.62,1.0,0.14
sarasvati.csv,0.57,0.0,0.07,0.17,1.0,1.0,0.25,0.5,0.5,0.0,0.86,0.5,0.42,0.0,0.14,0.33,0.21
stuproa-cims.csv,0.24,0.2,0.1,0.06,0.17,0.21,0.35,0.29,0.26,0.44,0.27,0.24,1.0,0.15,0.7,0.4,0.11
thout.csv,1.0,0.13,0.1,0.05,0.07,0.2,0.2,0.24,0.17,0.45,0.31,0.19,0.27,0.27,0.67,0.33,0.15
zact.csv,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.17,0.29,0.0,0.0,0.3,0.0
