,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.29,0.85,0.5,0.19,0.81,1.0,0.93,0.0,0.84,1.0,0.69,0.95,1.0,1.0,0.69,0.91,0.35
checker-framework.csv,0.18,0.12,0.83,0.31,0.09,0.02,0.14,0.14,0.0,0.03,0.04,0.33,0.03,0.02,0.0,0.71,0.42
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
ctrlr.csv,0.06,0.11,0.0,0.12,0.03,0.07,0.0,0.19,0.12,0.0,0.33,0.03,0.01,0.0,0.17,0.1,0.0
fontforge.csv,0.55,0.33,0.35,0.64,0.34,0.66,0.23,0.45,0.45,0.0,0.5,0.35,0.48,0.68,0.17,0.57,0.48
gusanos.csv,0.46,0.69,0.73,0.87,0.43,0.75,0.79,0.65,0.36,0.61,0.91,0.63,0.64,0.58,0.0,0.8,0.67
jvcl.csv,0.01,0.0,0.0,0.25,0.05,0.0,0.0,0.12,0.48,0.0,0.02,0.02,0.11,0.0,0.0,0.04,0.13
kwave.csv,0.45,0.48,0.47,0.5,0.47,0.93,0.0,0.65,0.16,0.23,0.32,0.42,0.47,0.32,0.41,0.55,0.33
liferea.csv,0.29,0.37,0.88,0.42,0.26,0.0,0.39,0.29,0.3,0.65,0.16,0.37,0.36,0.22,0.21,0.45,0.46
lockss.csv,0.04,0.05,0.12,0.13,0.09,0.02,0.0,0.04,0.0,0.06,0.03,0.0,0.01,0.1,0.03,0.06,0.04
magicwars.csv,0.93,1.0,0.92,1.0,0.87,1.0,1.0,0.96,0.98,1.0,0.0,0.96,0.86,1.0,1.0,0.9,0.92
psrchive.csv,0.04,0.0,0.2,0.61,0.05,0.0,0.02,0.16,0.73,0.03,0.11,0.51,0.02,0.05,0.14,0.12,0.33
pydev.csv,0.15,0.21,0.91,0.18,0.14,0.27,0.52,0.46,0.27,0.68,0.08,0.49,0.41,0.14,0.31,0.0,0.46
sarasvati.csv,0.06,0.0,0.39,0.04,0.0,0.0,0.16,0.01,0.05,0.06,0.01,0.01,0.13,0.0,0.21,0.42,0.29
stuproa-cims.csv,0.66,0.27,0.97,0.7,0.15,0.84,0.23,0.75,0.55,1.0,0.77,0.63,0.0,0.37,1.0,0.67,0.77
thout.csv,0.0,0.61,0.78,0.87,0.89,0.73,0.79,0.8,0.98,0.74,0.74,0.93,0.8,0.97,0.86,0.78,0.56
zact.csv,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.31,0.0,0.0,0.75,0.02
