,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,myfaces.csv,jaxlib.csv,anaxagora.csv,ipfire-wall.csv,jasperreports.csv,irplus.csv,smartgwt.csv,poormans.csv,free-evolution.csv
anaxagora.csv,0.0,0.21,0.08,0.18,0.52,0.05,0.26,0.32,0.24,0.0,0.24,0.2,0.0,0.98,0.32,0.17,0.52,0.4,0.39,0.21
blogentis.csv,0.09,0.47,0.02,0.23,0.67,0.09,0.98,0.36,0.0,0.1,0.5,0.22,0.0,0.22,0.44,0.18,0.33,0.68,0.18,0.24
free-evolution.csv,0.11,0.54,0.03,0.16,0.33,0.12,0.42,0.34,0.04,0.0,0.53,0.29,0.06,0.22,0.39,0.16,0.05,0.59,0.38,0.94
gtad.csv,1.0,0.24,0.0,0.05,0.08,0.44,0.26,0.0,0.0,0.33,0.3,0.54,0.0,0.27,0.19,0.31,0.28,0.41,0.36,0.0
htmlunit.csv,0.13,0.42,0.01,0.21,0.47,0.15,0.45,0.32,0.09,0.04,0.98,0.42,0.0,0.15,0.26,0.21,0.38,0.48,0.31,0.21
ipfire-wall.csv,0.08,0.39,0.02,0.13,0.42,0.0,0.32,0.34,0.09,0.0,0.34,0.24,0.2,0.32,1.0,0.24,0.55,0.4,0.31,0.2
irplus.csv,0.14,0.33,0.02,0.17,0.48,0.1,0.31,0.6,0.11,0.11,0.51,0.25,0.0,0.25,0.39,0.18,0.96,0.28,0.39,0.2
jasperreports.csv,0.33,0.09,0.03,0.0,0.0,0.11,0.32,0.14,0.0,0.04,0.31,0.07,0.0,0.27,0.09,0.96,0.44,0.3,0.05,0.17
jaxlib.csv,0.0,0.1,0.0,0.19,0.0,0.14,0.0,0.08,0.0,0.0,0.04,0.07,1.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0
jvcl.csv,0.0,0.0,0.0,0.9,0.04,0.0,0.11,0.0,0.13,0.0,0.04,0.12,0.0,0.07,0.0,0.0,0.14,0.0,0.05,0.0
kaffeine.csv,0.03,0.46,0.02,0.17,0.98,0.18,0.38,0.38,0.14,0.03,0.48,0.42,0.08,0.23,0.49,0.22,0.52,0.26,0.53,0.36
m-m-m.csv,0.06,0.36,0.02,0.18,0.86,0.14,0.42,1.0,0.19,0.05,0.46,0.23,0.08,0.28,0.53,0.26,0.47,0.38,0.32,0.35
myfaces.csv,0.06,0.52,0.02,0.16,0.87,0.1,0.4,0.77,0.0,0.0,0.45,0.89,0.15,0.27,0.5,0.05,0.49,0.19,0.2,0.36
nh3d.csv,0.0,0.0,1.0,0.0,0.22,0.2,0.22,0.11,0.74,0.0,0.24,0.24,0.0,0.19,0.38,0.43,0.28,0.21,0.36,0.21
poormans.csv,0.0,0.46,0.03,0.31,0.32,0.2,0.37,0.34,0.13,0.5,0.52,0.37,0.1,0.19,0.27,0.27,0.27,0.42,0.94,0.31
sarasvati.csv,0.19,0.3,0.0,0.23,0.18,1.0,0.0,0.2,0.11,0.0,0.37,0.32,0.0,0.28,0.33,0.36,0.3,0.42,0.42,0.36
smartgwt.csv,0.05,0.53,0.02,0.15,0.65,0.14,0.42,0.38,0.25,0.0,0.54,0.26,0.13,0.23,0.38,0.19,0.36,0.96,0.47,0.28
taokgame.csv,0.18,0.0,0.0,0.14,0.12,0.1,0.17,0.0,0.95,0.0,0.06,0.26,0.0,0.16,0.33,0.19,0.22,0.06,0.37,0.27
wgs-assembler.csv,0.0,0.97,0.06,0.16,0.33,0.1,0.25,0.29,0.07,0.07,0.32,0.19,0.0,0.22,0.49,0.3,0.36,0.49,0.34,0.33
