,avifile.csv,pokeglobal.csv,gogoego.csv,patterntesting.csv,fluidium.csv,qtwin.csv,httpcontentparser.csv
avifile.csv,0.0,4.0,2.0,76.0,0.0,2488.0,3.0
fluidium.csv,69.0,4.0,3.0,6.0,0.0,1202.0,20.0
gogoego.csv,3.0,0.0,0.0,1.0,0.0,605.0,4.0
httpcontentparser.csv,0.0,4.0,5.0,76.0,0.0,2488.0,0.0
patterntesting.csv,69.0,0.0,4.0,0.0,0.0,1032.0,21.0
pokeglobal.csv,6.0,0.0,6.0,3.0,0.0,1531.0,6.0
qtwin.csv,69.0,69.0,0.0,76.0,49.0,0.0,187.0
