,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.77,0.71,0.64,0.55,0.05,0.48,0.71
encog-java.csv,0.2,0.93,0.79,0.96,0.8,0.74,0.8
h2database.csv,0.6,0.04,0.96,0.9,0.89,0.88,0.8
haphazard.csv,0.91,0.91,0.77,0.93,0.73,0.15,0.69
jaql.csv,0.47,0.45,0.74,0.03,0.55,0.74,0.66
raven-monitoring.csv,0.57,0.75,0.0,0.77,0.8,0.67,0.7
v8.csv,0.6,0.62,0.54,0.53,0.99,0.62,0.0
