,etics.csv,badtrinity-zero.csv,mcore3d.csv,xbplayer.csv,kvs.csv,monetdb.csv,modellus.csv,boost.csv,gusanos.csv,projecteqemu.csv,pydev.csv,codepurge.csv,bibletime.csv
badtrinity-zero.csv,10.0,0.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0,0.0,3.0,10.0,0.0
bibletime.csv,8.0,0.0,1.0,14.0,13.0,2.0,0.0,1.0,2.0,0.0,1.0,21.0,0.0
boost.csv,6.0,0.0,0.0,14.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,28.0,1.0
codepurge.csv,3.0,1.0,2.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
etics.csv,0.0,0.0,0.0,5.0,6.0,1.0,4.0,0.0,1.0,0.0,2.0,7.0,0.0
gusanos.csv,5.0,0.0,0.0,0.0,20.0,10.0,5.0,16.0,0.0,0.0,0.0,36.0,0.0
kvs.csv,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,6.0,0.0,2.0,7.0,0.0
mcore3d.csv,9.0,0.0,0.0,3.0,4.0,10.0,3.0,5.0,1.0,1.0,5.0,30.0,0.0
modellus.csv,3.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,0.0
monetdb.csv,5.0,0.0,1.0,8.0,6.0,0.0,0.0,1.0,8.0,0.0,1.0,22.0,0.0
projecteqemu.csv,0.0,2.0,1.0,8.0,2.0,4.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0
pydev.csv,2.0,0.0,2.0,9.0,16.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
xbplayer.csv,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
