,recall,precision,pf,wins
checker-framework.csv,0.85,0.48,0.81,5
elvishrayrenderer.csv,0.69,0.48,0.54,12
graphmak.csv,0.68,0.47,0.6,9
jmol.csv,0.77,0.48,0.83,3
mesa3d.csv,0.33,0.53,0.3,14
minig.csv,0.58,0.46,0.63,4
moving-pictures.csv,0.65,0.51,0.42,15
ngl.csv,0.77,0.47,0.71,7
nunit.csv,0.61,0.46,0.52,11
octave.csv,0.24,0.43,0.33,6
opengs.csv,0.52,0.43,0.34,13
owlib.csv,0.62,0.62,0.38,18
prelude.csv,0.94,0.43,0.91,0
tokratan.csv,0.64,0.57,0.5,16
xfce.csv,0.68,0.46,0.57,10
xharbour.csv,0.77,0.41,0.74,1
zabbix.csv,0.55,0.45,0.5,8
zengine.csv,0.96,0.44,0.91,2
zildo.csv,0.6,0.5,0.28,17
