,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.41,0.51,0.24,0.57,0.47,0.35,0.68
flexpay.csv,0.19,0.46,0.33,0.08,0.06,0.55,0.52
modellus.csv,0.19,0.65,0.31,0.47,0.61,0.78,0.77
open-data-kit.csv,0.23,0.71,0.29,0.47,0.53,0.71,0.77
phet.csv,0.5,0.5,0.12,0.24,0.25,0.28,0.53
qtractor.csv,0.21,0.72,0.31,0.54,0.56,0.71,0.71
sumatrapdf.csv,0.38,0.74,0.29,0.53,0.73,0.68,0.79
