,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.34,0.41,0.41,0.49
jajuk.csv,0.18,0.58,0.56,0.63
vapor.csv,0.0,0.17,0.28,0.55
zorannt.csv,0.17,0.24,0.3,0.29
