,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.63,0.63,0.51,0.43
jajuk.csv,0.37,0.37,0.34,0.3
vapor.csv,0.67,0.71,0.47,0.32
zorannt.csv,0.52,0.45,0.52,0.39
