,recall,precision,pf,wins
arm-webradio.csv,0.33999999999999997,0.355,0.255,4
aztec.csv,0.31,0.445,0.11499999999999999,11
bl-toolkit.csv,0.52,0.395,0.425,6
co-ode-owl-plugins.csv,0.095,0.5,0.07,12
gbif-indexingtoolkit.csv,0.28500000000000003,0.485,0.28500000000000003,9
gnukeda.csv,0.685,0.39,0.64,2
motu.csv,0.085,0.345,0.08,5
oscarmcmaster.csv,0.07,0.5549999999999999,0.08499999999999999,14
pamguard.csv,0.5,0.33999999999999997,0.47,0
prelude.csv,0.88,0.405,0.81,1
qdvdauthor.csv,0.32499999999999996,0.515,0.195,13
qlc.csv,0.11000000000000001,0.38,0.14500000000000002,7
scite-ru.csv,0.87,0.41500000000000004,0.765,3
tencompetence.csv,0.23,0.505,0.25,10
trackit.csv,0.47,0.615,0.235,15
yaprm.csv,0.315,0.49,0.37,8
