,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.38,0.72,0.49,0.63,0.45,0.7,0.6,0.67,0.64
archive-crawler.csv,0.2,0.43,0.6,0.48,0.52,0.59,0.52,0.5,0.27
autowikibrowser.csv,0.73,0.74,0.51,0.64,0.65,0.57,0.66,0.7,0.72
jcae.csv,0.0,0.28,0.87,0.51,0.19,0.28,0.54,0.53,0.11
kmatplot.csv,0.0,0.72,0.67,0.58,0.38,0.35,0.6,0.45,0.13
mscore.csv,0.65,0.65,0.21,0.4,0.68,0.62,0.6,0.67,0.6
quickfast.csv,0.53,0.67,0.38,0.61,0.65,0.48,0.0,0.45,0.77
rhex.csv,0.82,0.43,0.48,0.29,0.46,0.23,0.2,0.24,0.49
riff-evolve.csv,0.38,0.69,0.6,0.66,0.48,0.7,0.53,0.63,0.62
