,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,8.0,5.0,36.0,1.0,0.0,0.0,6.0,1.0,0.0
archive-crawler.csv,22.0,0.0,7.0,4.0,1.0,0.0,1.0,11.0,1.0
autowikibrowser.csv,2.0,5.0,44.0,6.0,2.0,2.0,0.0,1.0,9.0
jcae.csv,92.0,3.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0
kmatplot.csv,92.0,2.0,25.0,3.0,2.0,0.0,2.0,5.0,0.0
mscore.csv,0.0,0.0,44.0,7.0,1.0,0.0,7.0,4.0,9.0
quickfast.csv,22.0,5.0,39.0,7.0,0.0,1.0,8.0,13.0,0.0
rhex.csv,2.0,8.0,15.0,0.0,3.0,3.0,2.0,0.0,1.0
riff-evolve.csv,6.0,0.0,30.0,1.0,0.0,0.0,4.0,0.0,0.0
