,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.15,0.46,0.84,0.32,0.12,0.41,0.69,0.43,0.59
archive-crawler.csv,0.3,0.43,0.2,0.43,0.46,0.61,0.22,0.76,0.22
autowikibrowser.csv,0.35,0.4,0.81,0.64,0.4,0.54,0.6,0.31,0.53
jcae.csv,0.0,0.11,0.19,0.45,0.04,0.04,0.33,0.3,0.06
kmatplot.csv,0.07,0.26,0.58,0.7,0.26,0.19,0.44,0.41,0.06
mscore.csv,0.41,0.71,0.95,0.88,0.25,0.74,0.76,0.56,0.56
quickfast.csv,0.8,0.47,0.89,0.41,0.68,0.48,1.0,0.85,0.25
rhex.csv,0.22,0.15,0.29,0.17,0.22,0.23,0.2,0.0,0.19
riff-evolve.csv,0.12,0.4,0.77,0.44,0.12,0.24,0.42,0.3,0.25
