,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.08,1.0,0.0,0.33,0.31,0.88,0.0
l2j.csv,0.27,0.17,0.06,0.54,0.22,0.99,0.01
libmesh.csv,0.46,0.16,0.0,0.14,0.83,0.68,0.0
mvdsv.csv,0.0,0.0,1.0,1.0,0.5,0.0,0.0
nova.csv,1.0,0.22,0.0,0.5,0.3,0.76,0.02
proftp.csv,0.13,0.17,0.15,1.0,0.29,0.89,0.0
