,f1,g,recall,precision,pf,wins
badtrinity-zero.csv,0.53,0.56,0.72,0.475,0.48,11
bibletime.csv,0.56,0.615,0.685,0.49,0.5,12
critterding.csv,0.545,0.6,0.805,0.45499999999999996,0.645,9
etics.csv,0.595,0.615,0.61,0.6,0.3,18
fmri-dmt.csv,0.46,0.435,0.5700000000000001,0.365,0.74,0
genecys.csv,0.51,0.485,0.675,0.385,0.68,2
genoviz.csv,0.32,0.225,0.185,0.82,0.02,4
kftpgrabber.csv,0.46499999999999997,0.435,0.485,0.535,0.27,5
kvs.csv,0.335,0.37,0.33,0.445,0.29,1
mcore3d.csv,0.545,0.6,0.665,0.495,0.4,13
miranda.csv,0.43,0.405,0.42000000000000004,0.43,0.27,3
modplug.csv,0.565,0.5700000000000001,0.875,0.43,0.765,6
monetdb.csv,0.475,0.46499999999999997,0.425,0.535,0.195,7
netatalk.csv,0.52,0.565,0.71,0.49,0.56,8
ogrehg.csv,0.575,0.615,0.655,0.63,0.31,19
passwordsafe.csv,0.58,0.635,0.685,0.5900000000000001,0.42000000000000004,17
projecteqemu.csv,0.545,0.585,0.565,0.65,0.3,16
reactos-mirror.csv,0.595,0.645,0.755,0.525,0.52,15
xbplayer.csv,0.535,0.535,0.505,0.595,0.26,14
xmoto.csv,0.505,0.58,0.57,0.505,0.375,10
