,f1,g,recall,precision,pf,wins
awemud.csv,0.47,0.565,0.605,0.455,0.29000000000000004,4
clamav.csv,0.61,0.635,0.685,0.505,0.495,9
dvd-create.csv,0.5800000000000001,0.605,0.755,0.46499999999999997,0.505,7
gbif-indexingtoolkit.csv,0.38,0.415,0.47,0.315,0.505,0
go.csv,0.505,0.46499999999999997,0.66,0.5549999999999999,0.53,3
kwave.csv,0.56,0.19,0.9550000000000001,0.41000000000000003,0.88,1
libarchive.csv,0.6100000000000001,0.615,0.81,0.5,0.615,8
liferea.csv,0.39,0.4,0.355,0.49,0.27,2
linux-ntfs.csv,0.595,0.575,0.615,0.515,0.47,6
mpgravity.csv,0.615,0.55,0.9,0.47,0.72,5
