,f1,g,recall,precision,pf,wins
amanda.csv,0.355,0.39,0.37,0.535,0.255,8
arsenal-1.csv,0.135,0.15,0.125,0.5349999999999999,0.05,1
bnetd.csv,0.55,0.38,0.885,0.52,0.81,9
cascading.csv,0.49,0.515,0.6950000000000001,0.5800000000000001,0.475,13
fm-classic.csv,0.21000000000000002,0.155,0.125,0.61,0.095,3
free-evolution.csv,0.515,0.49,0.5,0.56,0.515,10
gnome-jabber.csv,0.445,0.54,0.54,0.555,0.465,11
guineu.csv,0.39,0.345,0.33,0.485,0.315,5
ipfilter.csv,0.54,0.41500000000000004,0.8,0.41500000000000004,0.81,7
jruby.csv,0.385,0.375,0.45,0.46499999999999997,0.475,4
l2j.csv,0.49,0.525,0.64,0.605,0.4,14
libmesh.csv,0.24000000000000002,0.28,0.25,0.295,0.35,0
mvdsv.csv,0.065,0.05,0.04,0.8049999999999999,0.015,2
stajistics.csv,0.605,0.515,0.735,0.525,0.64,12
twostep.csv,0.6,0.485,0.725,0.625,0.405,15
x4x.csv,0.595,0.355,0.74,0.475,0.825,6
