,powerfolder-.csv,nuttx.csv,pfaedit.csv,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv,fbmanager.csv,psycle.csv,qgis.csv,emeraldemu.csv,bochs.csv,bl-toolkit.csv,unimrcp.csv,sbml.csv,wow-qrsk.csv,plplot.csv,openmalaria.csv,modellus.csv,ardour.csv,powerfolder.csv,pi-qmc.csv,plee-the-bear.csv,google-caja.csv,genecys.csv,itext.csv,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv,ns-3.csv,grafx2.csv,sylpheed-claws.csv,minig.csv,omseek.csv,megameknet.csv,kmess.csv,google-gears.csv,ftm.csv,xamj.csv,quickfast.csv,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
autowikibrowser.csv,0.53,0.37,0.61,0.65,0.53,0.59,0.48,0.48,0.6,0.68,0.67,0.73,0.65,0.12,0.89,0.57,0.57,0.51,0.46,0.53,0.6,0.64,0.61,0.74,0.63,0.37,0.6,0.42,0.6,0.7,0.65,0.6,0.51,0.62,0.72,0.45,0.44,0.73,0.65,0.66,0.43,0.53,0.66,0.68,0.57,0.59,0.74,0.63,0.57,0.67,0.61,0.44,0.63,0.66,0.66,0.65,0.53,0.63,0.63,0.51,0.69,0.7,0.58,0.78,0.7,0.81,0.68,0.66,0.63,0.66,0.65,0.69,0.54,0.74,0.64,0.67,0.4,0.65,0.54,0.63,0.74,0.6,0.73,0.59,0.74,0.65,0.64,0.86,0.48,0.54,0.42,0.72,0.79,0.73,0.6,0.62,0.6,0.59,0.45,0.5,0.5,0.47,0.64,0.62,0.62,0.65,0.67,0.57,0.53,0.64,0.69,0.71,0.65,0.43,0.63,0.56,0.38,0.67,0.68,0.52,0.69,0.8,0.51,0.62,0.54,0.46,0.31
