,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.76,0.68,0.42,0.88,0.71,0.68,0.65,1.0,0.79
jicarilla.csv,0.07,0.05,0.97,0.0,0.0,0.0,0.03,0.0,0.06
optalgtoolkit.csv,0.53,0.3,0.18,0.62,0.86,1.0,0.46,0.16,0.38
oscarmcmaster.csv,0.07,0.27,0.21,0.0,0.14,0.05,0.08,0.02,0.94
ossim.csv,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0
projectts.csv,0.78,1.0,0.33,0.75,1.0,0.68,0.97,0.57,0.68
sabbu.csv,0.98,0.43,0.06,0.62,0.86,0.32,0.35,0.25,0.72
vxl.csv,0.33,0.95,0.52,0.06,0.14,0.05,0.73,0.09,0.26
zact.csv,0.0,0.08,0.0,0.0,0.57,0.0,0.0,0.0,0.06
