,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.39,0.42,0.39,0.44,0.54,0.29,0.35,0.59,0.37
carabiner.csv,0.31,0.36,0.39,0.36,0.36,0.27,0.38,0.45,0.32
grisbi.csv,0.33,0.37,0.34,0.46,0.35,0.29,0.39,0.41,0.36
jmol.csv,0.36,0.4,0.44,0.53,0.37,0.38,0.51,0.4,0.43
minig.csv,0.35,0.37,0.33,0.5,0.45,0.37,0.93,0.86,0.44
mobicents.csv,0.36,0.45,0.34,0.56,0.53,0.35,0.55,0.86,0.31
x4x.csv,0.47,0.45,0.47,0.41,0.41,0.35,0.47,0.49,0.36
zabbix.csv,0.44,0.5,0.65,0.5,0.53,0.46,0.71,0.64,0.36
zxing.csv,0.35,0.41,0.45,0.42,0.47,0.33,0.39,0.51,0.42
