,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.92,0.81,0.78,0.17,0.61,0.29,0.68,0.67,0.94
carabiner.csv,0.92,0.93,0.22,0.26,0.92,0.29,0.54,0.24,0.76
grisbi.csv,0.92,0.92,0.96,0.49,0.86,0.14,0.62,0.96,0.88
jmol.csv,1.0,0.9,0.39,0.2,0.96,0.29,0.37,0.98,0.88
minig.csv,0.58,0.48,1.0,0.94,0.29,1.0,0.25,0.02,0.35
mobicents.csv,0.33,0.32,0.91,0.57,0.28,0.79,0.34,0.16,0.53
x4x.csv,0.25,0.78,0.7,0.57,0.86,1.0,0.51,0.76,0.88
zabbix.csv,0.67,0.61,0.43,0.54,0.62,0.29,0.25,0.76,0.71
zxing.csv,0.92,0.6,0.35,0.37,0.47,0.21,0.6,0.49,0.12
