,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.6,0.93,0.99,0.68,0.97,0.91,0.57,0.8
apolloplayer.csv,0.7,0.5,0.39,0.67,0.5,0.43,0.59,0.52
k3d.csv,0.65,0.67,0.92,0.61,0.8,0.76,0.93,0.94
redshell.csv,0.98,0.88,0.4,0.92,0.59,0.44,0.73,0.65
rtb-team.csv,0.92,0.56,0.99,0.5,0.96,0.9,0.76,0.89
xreal.csv,0.97,0.83,0.97,0.71,0.98,0.6,0.9,0.86
xstore.csv,0.44,0.47,0.42,0.8,0.53,0.46,0.43,0.61
