,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,2.0,11.0,490.0,3.0,0.0,6.0,0.0,30.0
apolloplayer.csv,41.0,0.0,193.0,8.0,0.0,22.0,2.0,25.0
k3d.csv,4.0,1.0,6.0,0.0,0.0,3.0,0.0,183.0
redshell.csv,15.0,0.0,490.0,51.0,0.0,0.0,7.0,29.0
rtb-team.csv,1.0,0.0,490.0,0.0,0.0,6.0,0.0,0.0
xreal.csv,6.0,6.0,490.0,2.0,0.0,31.0,7.0,0.0
xstore.csv,5.0,0.0,133.0,1.0,0.0,22.0,0.0,183.0
