,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.16,0.18,0.58,0.5,0.94
encog-java.csv,1.0,0.4,0.41,0.75,0.0
h2database.csv,0.17,1.0,0.43,0.41,0.6
jaql.csv,0.24,0.23,0.47,1.0,0.61
raven-monitoring.csv,0.12,0.07,1.0,0.38,0.36
