,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.59,0.62,0.36,0.62,0.94
encog-java.csv,0.96,0.1,0.55,0.04,0.0
h2database.csv,0.13,0.95,0.2,0.16,0.12
jaql.csv,0.62,0.65,0.3,0.98,0.53
raven-monitoring.csv,0.24,0.16,0.98,0.24,0.37
