,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.57,0.55,0.7,0.55,0.08
encog-java.csv,0.05,0.92,0.7,0.97,1.0
h2database.csv,0.89,0.06,0.84,0.88,0.9
jaql.csv,0.48,0.47,0.77,0.02,0.56
raven-monitoring.csv,0.82,0.91,0.03,0.83,0.8
