,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,43.0,11.0,0.0,11.0,0.0
encog-java.csv,0.0,1.0,0.0,0.0,208.0
h2database.csv,13.0,0.0,0.0,2.0,0.0
jaql.csv,5.0,2.0,4.0,0.0,0.0
raven-monitoring.csv,19.0,56.0,0.0,4.0,0.0
