,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.53,0.55,0.74,0.51,0.66
encog-java.csv,0.98,0.9,0.57,0.75,0.0
h2database.csv,0.97,0.98,0.93,0.97,0.93
jaql.csv,0.59,0.54,0.68,0.58,0.76
raven-monitoring.csv,0.99,0.94,0.65,0.86,0.75
