,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.4,0.4,0.15,0.39,0.04
encog-java.csv,0.0,0.02,0.58,0.01,0.01
h2database.csv,0.08,0.0,0.15,0.12,0.05
jaql.csv,0.24,0.31,0.19,0.0,0.23
raven-monitoring.csv,0.2,0.26,0.0,0.21,0.45
