,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.02,0.0,0.0,0.0,0.01
foursquared.csv,0.19,0.12,0.1,0.0,0.02,0.34
ifmo-game-1.csv,0.0,0.06,0.01,0.17,0.32,0.05
micomt.csv,0.31,0.44,0.4,0.87,0.02,0.74
voms.csv,0.51,0.0,0.0,0.13,0.0,0.26
