,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.05,0.0,0.0
foursquared.csv,0.17,0.13,0.38,0.93,0.1,0.0
ifmo-game-1.csv,1.0,0.0,0.0,0.25,0.1,0.0
micomt.csv,0.33,0.25,0.36,0.43,1.0,0.64
voms.csv,0.16,0.91,0.0,0.43,0.1,0.0
