,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,1.0,1.0,0.0,0.96,1.0,1.0
foursquared.csv,0.88,0.9,0.67,0.08,0.92,1.06
ifmo-game-1.csv,0.0,1.0,1.0,0.81,0.98,1.0
micomt.csv,0.78,0.89,0.78,0.87,0.02,0.74
voms.csv,1.0,0.11,1.0,0.64,0.92,1.03
